upi_id,customer_id,bank_name,account_type,date_added,status,account_age_days,cleaning_status
stephen8048@upi,cust103183,Icici,Credit_Card_Linked,2024-11-07,Active,362,Cleaned and Validated
michelle7257@upi,cust106911,Hdfc,Credit_Card_Linked,2025-04-11,Active,207,Cleaned and Validated
shari9148@upi,cust109916,Pnb,Savings,2025-04-17,Suspended,201,Cleaned and Validated
matthew4476@upi,cust104375,Icici,Savings,2025-02-13,Active,264,Cleaned and Validated
kathleen4728@upi,cust102259,Icici,Current,2023-05-09,Active,910,Cleaned and Validated
alicia2711@upi,cust104058,Pnb,Credit_Card_Linked,2024-08-02,Active,459,Cleaned and Validated
stephen8084@upi,cust109467,Hdfc,Current,2022-07-31,Active,1192,Cleaned and Validated
monique3152@upi,cust106414,Kotak,Credit_Card_Linked,2025-06-23,Active,134,Cleaned and Validated
george3970@upi,cust107952,Hdfc,Savings,2023-06-17,Active,871,Cleaned and Validated
joseph4738@upi,cust102914,Kotak,Credit_Card_Linked,2025-03-30,Active,219,Cleaned and Validated
douglas4930@upi,cust101359,Sbi,Current,2022-02-26,Active,1347,Cleaned and Validated
robert8567@upi,cust103568,Kotak,Savings,2025-06-14,Active,143,Cleaned and Validated
brittany7156@upi,cust104102,Icici,Savings,2024-10-12,Active,388,Cleaned and Validated
alyssa6231@upi,cust100518,Sbi,Current,2025-04-07,Active,211,Cleaned and Validated
david6893@upi,cust102043,Sbi,Savings,2025-02-06,Active,271,Cleaned and Validated
tracy7131@upi,cust101621,Axis,Savings,2025-01-31,Active,277,Cleaned and Validated
james8553@upi,cust104794,Sbi,Credit_Card_Linked,2024-08-03,Active,458,Cleaned and Validated
mary7009@upi,cust109574,Icici,Credit_Card_Linked,2022-11-26,Active,1074,Cleaned and Validated
karen4716@upi,cust105368,Icici,Credit_Card_Linked,2025-02-22,Active,255,Cleaned and Validated
kristin1292@upi,cust102159,Pnb,Savings,2025-08-02,Active,94,Cleaned and Validated
kenneth1517@upi,cust102434,Kotak,Credit_Card_Linked,2024-10-16,Active,384,Cleaned and Validated
amy7921@upi,cust109231,Pnb,Credit_Card_Linked,2024-07-21,Active,471,Cleaned and Validated
alexis1211@upi,cust109156,Axis,Current,2025-06-16,Active,141,Cleaned and Validated
william4821@upi,cust105739,Hdfc,Credit_Card_Linked,2024-01-21,Active,653,Cleaned and Validated
mark6975@upi,cust104606,Sbi,Savings,2022-11-16,Active,1084,Cleaned and Validated
stuart2224@upi,cust101106,Pnb,Savings,2025-01-13,Active,295,Cleaned and Validated
ronald3583@upi,cust107665,Pnb,Savings,2022-05-06,Active,1278,Cleaned and Validated
omar8925@upi,cust102278,Hdfc,Credit_Card_Linked,2023-01-21,Active,1018,Cleaned and Validated
christopher7180@upi,cust100992,Axis,Current,2025-07-29,Active,98,Cleaned and Validated
sarah8087@upi,cust103285,Icici,Credit_Card_Linked,2023-04-05,Active,944,Cleaned and Validated
thomas3774@upi,cust100199,Kotak,Current,2025-03-01,Blocked,248,Cleaned and Validated
elizabeth8159@upi,cust108569,Icici,Credit_Card_Linked,2025-01-14,Active,294,Cleaned and Validated
vanessa8245@upi,cust106644,Hdfc,Savings,2024-09-14,Active,416,Cleaned and Validated
megan9454@upi,cust101034,Sbi,Current,2022-11-08,Active,1092,Cleaned and Validated
jonathan6415@upi,cust103584,Sbi,Savings,2021-09-18,Active,1508,Cleaned and Validated
michael3016@upi,cust106040,Pnb,Credit_Card_Linked,2025-03-25,Active,224,Cleaned and Validated
nicole3106@upi,cust103623,Pnb,Savings,2025-02-15,Active,262,Cleaned and Validated
steven3376@upi,cust100407,Pnb,Credit_Card_Linked,2025-05-09,Active,179,Cleaned and Validated
matthew6292@upi,cust107187,Hdfc,Current,2023-02-27,Suspended,981,Cleaned and Validated
michael9190@upi,cust107109,Hdfc,Savings,2025-05-07,Active,181,Cleaned and Validated
kayla8299@upi,cust102929,Icici,Current,2025-06-15,Active,142,Cleaned and Validated
justin9664@upi,cust101145,Pnb,Current,2025-05-31,Active,157,Cleaned and Validated
travis7890@upi,cust105336,Icici,Savings,2023-10-08,Active,758,Cleaned and Validated
stephanie9284@upi,cust103335,Kotak,Savings,2025-05-27,Active,161,Cleaned and Validated
anna5065@upi,cust104806,Pnb,Savings,2024-10-27,Active,373,Cleaned and Validated
gary4355@upi,cust103760,Icici,Credit_Card_Linked,2025-05-09,Active,179,Cleaned and Validated
david2891@upi,cust106553,Kotak,Credit_Card_Linked,2024-04-14,Active,569,Cleaned and Validated
jeffrey3436@upi,cust104683,Axis,Credit_Card_Linked,2024-08-30,Active,431,Cleaned and Validated
ashley7823@upi,cust105124,Icici,Savings,2024-12-29,Active,310,Cleaned and Validated
dr.6555@upi,cust107553,Hdfc,Savings,2023-08-16,Active,811,Cleaned and Validated
jamie2298@upi,cust103238,Kotak,Savings,2024-07-06,Active,486,Cleaned and Validated
frank5005@upi,cust103211,Pnb,Credit_Card_Linked,2025-04-12,Active,206,Cleaned and Validated
mark2061@upi,cust103960,Pnb,Savings,2023-07-17,Active,841,Cleaned and Validated
ashley2648@upi,cust109053,Icici,Savings,2024-10-19,Active,381,Cleaned and Validated
michael6469@upi,cust108936,Kotak,Credit_Card_Linked,2022-10-24,Active,1107,Cleaned and Validated
lisa3413@upi,cust106893,Pnb,Savings,2024-05-10,Suspended,543,Cleaned and Validated
lisa9718@upi,cust102003,Sbi,Credit_Card_Linked,2024-06-20,Active,502,Cleaned and Validated
timothy5640@upi,cust107957,Icici,Current,2025-01-21,Active,287,Cleaned and Validated
jack6195@upi,cust105736,Sbi,Savings,2025-05-09,Active,179,Cleaned and Validated
angie6065@upi,cust107767,Icici,Credit_Card_Linked,2025-06-23,Active,134,Cleaned and Validated
yolanda4305@upi,cust109317,Kotak,Credit_Card_Linked,2024-07-05,Active,487,Cleaned and Validated
patricia1122@upi,cust101880,Sbi,Savings,2025-07-11,Active,116,Cleaned and Validated
veronica6280@upi,cust105605,Kotak,Savings,2025-07-26,Active,101,Cleaned and Validated
joseph6292@upi,cust101863,Hdfc,Savings,2025-01-10,Active,298,Cleaned and Validated
alexandra8197@upi,cust101927,Pnb,Credit_Card_Linked,2024-02-02,Active,641,Cleaned and Validated
chelsea8852@upi,cust106293,Axis,Savings,2024-01-14,Active,660,Cleaned and Validated
leon7347@upi,cust102406,Axis,Savings,2025-06-08,Active,149,Cleaned and Validated
john1517@upi,cust103097,Kotak,Current,2025-02-24,Active,253,Cleaned and Validated
hannah5060@upi,cust103012,Kotak,Savings,2024-04-22,Active,561,Cleaned and Validated
devin2766@upi,cust103384,Hdfc,Current,2024-07-09,Active,483,Cleaned and Validated
lisa2277@upi,cust104474,Pnb,Current,2021-04-20,Active,1659,Cleaned and Validated
crystal4733@upi,cust104143,Pnb,Savings,2025-02-25,Active,252,Cleaned and Validated
christine8496@upi,cust107834,Kotak,Current,2024-11-22,Active,347,Cleaned and Validated
jennifer3798@upi,cust106942,Sbi,Current,2025-01-02,Active,306,Cleaned and Validated
antonio2105@upi,cust106286,Sbi,Credit_Card_Linked,2025-05-04,Active,184,Cleaned and Validated
brandon9381@upi,cust100839,Kotak,Credit_Card_Linked,2025-01-13,Active,295,Cleaned and Validated
mandy8380@upi,cust106684,Sbi,Savings,2024-02-29,Active,614,Cleaned and Validated
jennifer4121@upi,cust100656,Icici,Credit_Card_Linked,2024-03-28,Active,586,Cleaned and Validated
nicholas9747@upi,cust107410,Sbi,Credit_Card_Linked,2024-09-11,Suspended,419,Cleaned and Validated
natalie2155@upi,cust107030,Icici,Savings,2025-07-23,Active,104,Cleaned and Validated
julie2976@upi,cust102235,Hdfc,Current,2021-04-23,Active,1656,Cleaned and Validated
natasha4962@upi,cust105503,Sbi,Current,2025-07-29,Active,98,Cleaned and Validated
heather4321@upi,cust104251,Pnb,Current,2025-04-26,Active,192,Cleaned and Validated
justin3280@upi,cust103661,Icici,Credit_Card_Linked,2025-06-25,Active,132,Cleaned and Validated
brandy1012@upi,cust104674,Sbi,Credit_Card_Linked,2024-12-28,Active,311,Cleaned and Validated
mitchell6078@upi,cust107757,Hdfc,Credit_Card_Linked,2023-01-15,Active,1024,Cleaned and Validated
roger2845@upi,cust104517,Kotak,Savings,2025-02-14,Active,263,Cleaned and Validated
joseph4305@upi,cust106616,Sbi,Savings,2024-01-07,Active,667,Cleaned and Validated
kimberly4119@upi,cust106266,Sbi,Savings,2024-02-05,Active,638,Cleaned and Validated
casey3155@upi,cust106171,Hdfc,Current,2025-02-14,Active,263,Cleaned and Validated
pam1819@upi,cust101990,Kotak,Credit_Card_Linked,2025-07-02,Active,125,Cleaned and Validated
laura7961@upi,cust108787,Hdfc,Credit_Card_Linked,2022-12-21,Active,1049,Cleaned and Validated
james1109@upi,cust106081,Hdfc,Current,2024-11-02,Active,367,Cleaned and Validated
xavier4614@upi,cust109323,Axis,Current,2021-06-12,Active,1606,Cleaned and Validated
alexandra7464@upi,cust107693,Axis,Credit_Card_Linked,2024-09-18,Active,412,Cleaned and Validated
kaitlin4374@upi,cust102144,Icici,Current,2025-07-03,Active,124,Cleaned and Validated
jennifer6731@upi,cust101507,Axis,Credit_Card_Linked,2025-05-29,Active,159,Cleaned and Validated
donald1477@upi,cust106410,Kotak,Savings,2022-10-21,Active,1110,Cleaned and Validated
luis3242@upi,cust108841,Icici,Current,2025-07-13,Active,114,Cleaned and Validated
joseph6818@upi,cust108570,Icici,Credit_Card_Linked,2025-06-23,Active,134,Cleaned and Validated
deborah4692@upi,cust108655,Kotak,Savings,2023-05-17,Active,902,Cleaned and Validated
rebecca4918@upi,cust100389,Pnb,Current,2024-09-24,Active,406,Cleaned and Validated
anthony4035@upi,cust102871,Sbi,Current,2025-02-27,Active,250,Cleaned and Validated
julie4396@upi,cust107338,Pnb,Credit_Card_Linked,2024-12-23,Active,316,Cleaned and Validated
nancy7520@upi,cust103571,Icici,Current,2024-06-27,Active,495,Cleaned and Validated
aaron8530@upi,cust106354,Hdfc,Credit_Card_Linked,2024-09-20,Active,410,Cleaned and Validated
jessica2503@upi,cust102009,Sbi,Savings,2024-03-20,Active,594,Cleaned and Validated
jordan4023@upi,cust106350,Icici,Savings,2025-07-17,Active,110,Cleaned and Validated
anthony4567@upi,cust100371,Kotak,Current,2021-05-13,Active,1636,Cleaned and Validated
tara9336@upi,cust108669,Icici,Credit_Card_Linked,2024-02-12,Active,631,Cleaned and Validated
evan4647@upi,cust100387,Pnb,Current,2022-01-15,Active,1389,Cleaned and Validated
rick7195@upi,cust109651,Pnb,Credit_Card_Linked,2022-08-03,Active,1189,Cleaned and Validated
lindsay6170@upi,cust107265,Sbi,Credit_Card_Linked,2022-05-26,Active,1258,Cleaned and Validated
amanda1927@upi,cust102212,Kotak,Savings,2023-05-15,Active,904,Cleaned and Validated
stephen9165@upi,cust109620,Kotak,Current,2023-11-14,Active,721,Cleaned and Validated
brandon5025@upi,cust103010,Pnb,Current,2021-08-02,Active,1555,Cleaned and Validated
michelle4954@upi,cust100319,Kotak,Credit_Card_Linked,2025-02-10,Active,267,Cleaned and Validated
tracy4559@upi,cust109297,Hdfc,Credit_Card_Linked,2023-12-17,Active,688,Cleaned and Validated
taylor7596@upi,cust108374,Axis,Current,2025-05-16,Active,172,Cleaned and Validated
john6900@upi,cust103648,Icici,Current,2023-09-14,Active,782,Cleaned and Validated
connor6632@upi,cust105729,Sbi,Savings,2025-06-01,Active,156,Cleaned and Validated
angela6127@upi,cust103862,Icici,Savings,2025-07-01,Active,126,Cleaned and Validated
roy4269@upi,cust106138,Axis,Credit_Card_Linked,2025-02-23,Active,254,Cleaned and Validated
jacqueline9968@upi,cust104345,Kotak,Current,2025-07-18,Active,109,Cleaned and Validated
travis6299@upi,cust106719,Pnb,Current,2024-07-19,Active,473,Cleaned and Validated
shane9803@upi,cust106351,Kotak,Current,2025-04-16,Active,202,Cleaned and Validated
christian4601@upi,cust103820,Axis,Savings,2024-12-05,Active,334,Cleaned and Validated
mark6377@upi,cust104357,Sbi,Savings,2025-07-31,Active,96,Cleaned and Validated
joseph8135@upi,cust103930,Icici,Current,2022-11-05,Active,1095,Cleaned and Validated
heidi3177@upi,cust107424,Hdfc,Savings,2024-03-17,Active,597,Cleaned and Validated
matthew2825@upi,cust102810,Icici,Savings,2025-07-22,Active,105,Cleaned and Validated
jennifer9513@upi,cust105743,Pnb,Savings,2024-01-20,Active,654,Cleaned and Validated
wyatt3905@upi,cust105118,Hdfc,Current,2023-11-01,Active,734,Cleaned and Validated
patrick6800@upi,cust105068,Kotak,Current,2025-01-17,Active,291,Cleaned and Validated
april9653@upi,cust106568,Pnb,Savings,2024-06-21,Active,501,Cleaned and Validated
jacob4963@upi,cust107492,Axis,Credit_Card_Linked,2025-04-29,Active,189,Cleaned and Validated
bryan9580@upi,cust100740,Pnb,Credit_Card_Linked,2024-03-13,Active,601,Cleaned and Validated
jean7963@upi,cust105176,Sbi,Current,2025-03-21,Active,228,Cleaned and Validated
elizabeth9236@upi,cust107822,Axis,Credit_Card_Linked,2024-10-10,Active,390,Cleaned and Validated
michele2880@upi,cust105247,Axis,Savings,2024-02-20,Active,623,Cleaned and Validated
patrick6286@upi,cust108607,Icici,Credit_Card_Linked,2023-09-17,Blocked,779,Cleaned and Validated
don8665@upi,cust105718,Hdfc,Current,2022-04-23,Active,1291,Cleaned and Validated
luis4797@upi,cust100569,Icici,Savings,2023-10-24,Active,742,Cleaned and Validated
elizabeth4723@upi,cust108569,Axis,Savings,2025-03-10,Active,239,Cleaned and Validated
emily7072@upi,cust108049,Kotak,Savings,2025-07-18,Active,109,Cleaned and Validated
anna3762@upi,cust104495,Icici,Savings,2023-10-30,Active,736,Cleaned and Validated
stephen4692@upi,cust109789,Pnb,Current,2025-04-24,Active,194,Cleaned and Validated
christine1764@upi,cust109515,Hdfc,Savings,2025-06-22,Active,135,Cleaned and Validated
erika5142@upi,cust108423,Icici,Savings,2024-09-04,Active,426,Cleaned and Validated
amy1380@upi,cust100269,Hdfc,Credit_Card_Linked,2024-03-24,Active,590,Cleaned and Validated
dominic3104@upi,cust100305,Icici,Savings,2023-12-13,Active,692,Cleaned and Validated
richard9281@upi,cust108772,Hdfc,Current,2025-07-07,Active,120,Cleaned and Validated
cynthia5053@upi,cust104512,Icici,Savings,2023-12-13,Active,692,Cleaned and Validated
brandy1948@upi,cust100828,Axis,Credit_Card_Linked,2025-05-27,Active,161,Cleaned and Validated
stephen6676@upi,cust104608,Sbi,Credit_Card_Linked,2025-07-03,Active,124,Cleaned and Validated
robert6791@upi,cust104639,Kotak,Credit_Card_Linked,2025-07-28,Active,99,Cleaned and Validated
mr.5075@upi,cust105843,Hdfc,Savings,2021-09-26,Active,1500,Cleaned and Validated
nicholas1331@upi,cust104766,Pnb,Credit_Card_Linked,2025-01-08,Active,300,Cleaned and Validated
erika7932@upi,cust102725,Icici,Savings,2025-07-11,Active,116,Cleaned and Validated
stephanie8597@upi,cust107429,Pnb,Credit_Card_Linked,2025-06-23,Active,134,Cleaned and Validated
jack3574@upi,cust103553,Sbi,Savings,2025-03-09,Blocked,240,Cleaned and Validated
kaitlin6698@upi,cust102144,Kotak,Credit_Card_Linked,2025-06-29,Active,128,Cleaned and Validated
michael9774@upi,cust106977,Pnb,Savings,2024-06-26,Suspended,496,Cleaned and Validated
mary7050@upi,cust103140,Pnb,Credit_Card_Linked,2024-02-08,Active,635,Cleaned and Validated
angela5795@upi,cust100843,Sbi,Current,2024-11-09,Active,360,Cleaned and Validated
jasmine9852@upi,cust103488,Kotak,Credit_Card_Linked,2023-01-30,Active,1009,Cleaned and Validated
franklin8350@upi,cust100896,Kotak,Current,2024-03-04,Active,610,Cleaned and Validated
andrew2869@upi,cust102067,Hdfc,Current,2023-04-09,Active,940,Cleaned and Validated
kimberly5307@upi,cust100168,Icici,Current,2022-10-14,Active,1117,Cleaned and Validated
keith9245@upi,cust100186,Sbi,Current,2025-04-26,Active,192,Cleaned and Validated
julie5356@upi,cust102113,Pnb,Current,2021-02-15,Active,1723,Cleaned and Validated
veronica8527@upi,cust109668,Kotak,Current,2021-09-18,Active,1508,Cleaned and Validated
paul4022@upi,cust103074,Hdfc,Credit_Card_Linked,2023-07-15,Active,843,Cleaned and Validated
eric1686@upi,cust106545,Pnb,Savings,2021-09-02,Active,1524,Cleaned and Validated
john7599@upi,cust105475,Icici,Credit_Card_Linked,2023-12-18,Active,687,Cleaned and Validated
donald6927@upi,cust106959,Hdfc,Current,2023-10-13,Active,753,Cleaned and Validated
michelle7293@upi,cust101680,Sbi,Credit_Card_Linked,2025-02-26,Active,251,Cleaned and Validated
ms.6174@upi,cust109434,Hdfc,Current,2024-08-14,Active,447,Cleaned and Validated
phillip3761@upi,cust106847,Sbi,Savings,2024-09-01,Active,429,Cleaned and Validated
dr.2890@upi,cust103156,Axis,Credit_Card_Linked,2025-05-28,Active,160,Cleaned and Validated
micheal8695@upi,cust102528,Hdfc,Current,2021-12-31,Active,1404,Cleaned and Validated
michael8783@upi,cust100089,Sbi,Current,2024-07-25,Active,467,Cleaned and Validated
mrs.8423@upi,cust105073,Hdfc,Savings,2024-03-04,Active,610,Cleaned and Validated
arthur4403@upi,cust101637,Pnb,Credit_Card_Linked,2025-05-28,Active,160,Cleaned and Validated
derrick4439@upi,cust100350,Hdfc,Savings,2022-07-05,Active,1218,Cleaned and Validated
derek1932@upi,cust101075,Pnb,Savings,2025-06-22,Active,135,Cleaned and Validated
derrick2053@upi,cust106389,Icici,Current,2024-01-05,Active,669,Cleaned and Validated
lisa5265@upi,cust108899,Sbi,Current,2025-05-01,Active,187,Cleaned and Validated
hannah6759@upi,cust102152,Pnb,Current,2025-07-25,Active,102,Cleaned and Validated
michelle3470@upi,cust102050,Pnb,Current,2021-11-21,Active,1444,Cleaned and Validated
ronald2522@upi,cust100808,Kotak,Current,2024-01-21,Active,653,Cleaned and Validated
mark9618@upi,cust106025,Axis,Savings,2024-12-31,Active,308,Cleaned and Validated
johnny6459@upi,cust107624,Icici,Savings,2025-07-17,Active,110,Cleaned and Validated
scott5140@upi,cust105207,Hdfc,Credit_Card_Linked,2025-03-22,Active,227,Cleaned and Validated
todd2842@upi,cust101770,Icici,Current,2023-12-30,Active,675,Cleaned and Validated
jared9116@upi,cust107406,Pnb,Current,2024-04-02,Active,581,Cleaned and Validated
jeffery8815@upi,cust107724,Hdfc,Savings,2025-02-07,Active,270,Cleaned and Validated
susan4170@upi,cust105263,Sbi,Credit_Card_Linked,2025-02-26,Active,251,Cleaned and Validated
matthew6065@upi,cust105960,Axis,Credit_Card_Linked,2023-11-25,Active,710,Cleaned and Validated
lisa6834@upi,cust106422,Icici,Savings,2025-07-24,Active,103,Cleaned and Validated
daniel6335@upi,cust104793,Hdfc,Current,2024-09-11,Blocked,419,Cleaned and Validated
kelly9552@upi,cust103692,Pnb,Credit_Card_Linked,2024-04-11,Active,572,Cleaned and Validated
alexandra7155@upi,cust109141,Icici,Credit_Card_Linked,2025-04-25,Active,193,Cleaned and Validated
tanner8260@upi,cust109697,Sbi,Savings,2025-08-05,Active,91,Cleaned and Validated
amber6437@upi,cust106985,Axis,Current,2023-10-08,Active,758,Cleaned and Validated
ashley8955@upi,cust108063,Kotak,Savings,2024-03-25,Active,589,Cleaned and Validated
kathy8389@upi,cust101399,Pnb,Current,2024-05-19,Active,534,Cleaned and Validated
stephanie3055@upi,cust107429,Axis,Savings,2025-06-10,Active,147,Cleaned and Validated
carol9930@upi,cust108680,Icici,Current,2023-01-05,Active,1034,Cleaned and Validated
terry2669@upi,cust108135,Hdfc,Savings,2025-07-17,Active,110,Cleaned and Validated
phillip2797@upi,cust102100,Icici,Savings,2022-10-30,Active,1101,Cleaned and Validated
samantha2558@upi,cust107804,Icici,Current,2025-01-05,Active,303,Cleaned and Validated
jenna2897@upi,cust104359,Pnb,Current,2025-04-30,Active,188,Cleaned and Validated
brandy5088@upi,cust107657,Pnb,Credit_Card_Linked,2024-12-13,Active,326,Cleaned and Validated
sierra8643@upi,cust103937,Hdfc,Savings,2022-04-26,Suspended,1288,Cleaned and Validated
carol3229@upi,cust100576,Icici,Credit_Card_Linked,2024-08-07,Active,454,Cleaned and Validated
jamie3748@upi,cust106148,Kotak,Savings,2021-01-07,Active,1762,Cleaned and Validated
susan9667@upi,cust109553,Sbi,Savings,2022-08-13,Active,1179,Cleaned and Validated
nathan8136@upi,cust100479,Kotak,Credit_Card_Linked,2024-10-13,Active,387,Cleaned and Validated
joseph8274@upi,cust102377,Pnb,Savings,2025-07-20,Active,107,Cleaned and Validated
ruth7270@upi,cust109819,Hdfc,Credit_Card_Linked,2022-06-08,Active,1245,Cleaned and Validated
danielle1513@upi,cust107673,Axis,Savings,2022-10-26,Active,1105,Cleaned and Validated
jennifer8048@upi,cust104669,Icici,Savings,2023-09-20,Active,776,Cleaned and Validated
elizabeth8964@upi,cust108569,Axis,Savings,2024-11-22,Active,347,Cleaned and Validated
lisa9291@upi,cust105806,Pnb,Credit_Card_Linked,2024-01-01,Active,673,Cleaned and Validated
thomas3407@upi,cust109366,Sbi,Current,2025-07-18,Active,109,Cleaned and Validated
matthew6861@upi,cust107003,Axis,Savings,2024-01-17,Active,657,Cleaned and Validated
stacey9918@upi,cust109782,Sbi,Current,2025-06-07,Active,150,Cleaned and Validated
antonio9079@upi,cust104874,Axis,Current,2023-08-21,Active,806,Cleaned and Validated
miss1408@upi,cust107659,Icici,Credit_Card_Linked,2024-04-29,Active,554,Cleaned and Validated
patrick4705@upi,cust105451,Sbi,Savings,2024-02-13,Active,630,Cleaned and Validated
ruth6655@upi,cust108901,Axis,Savings,2025-01-03,Active,305,Cleaned and Validated
eddie8370@upi,cust101715,Pnb,Savings,2024-07-03,Active,489,Cleaned and Validated
desiree1389@upi,cust107230,Kotak,Credit_Card_Linked,2025-06-29,Active,128,Cleaned and Validated
austin5049@upi,cust109023,Kotak,Current,2025-04-30,Suspended,188,Cleaned and Validated
charles4367@upi,cust100503,Hdfc,Current,2025-07-19,Active,108,Cleaned and Validated
albert8203@upi,cust107467,Icici,Credit_Card_Linked,2024-05-24,Active,529,Cleaned and Validated
cheyenne4627@upi,cust101013,Axis,Credit_Card_Linked,2022-08-09,Suspended,1183,Cleaned and Validated
tanya2003@upi,cust109100,Pnb,Savings,2025-06-02,Active,155,Cleaned and Validated
kelsey9859@upi,cust106197,Hdfc,Savings,2025-02-13,Active,264,Cleaned and Validated
teresa9110@upi,cust107005,Sbi,Credit_Card_Linked,2024-12-14,Active,325,Cleaned and Validated
heather9801@upi,cust108207,Kotak,Credit_Card_Linked,2023-05-18,Active,901,Cleaned and Validated
brenda7347@upi,cust103589,Hdfc,Current,2024-02-21,Active,622,Cleaned and Validated
matthew9179@upi,cust102364,Axis,Current,2024-01-28,Active,646,Cleaned and Validated
lonnie5413@upi,cust109953,Icici,Credit_Card_Linked,2023-04-25,Active,924,Cleaned and Validated
michael7058@upi,cust100383,Pnb,Credit_Card_Linked,2025-03-15,Active,234,Cleaned and Validated
john5274@upi,cust106358,Axis,Savings,2024-03-18,Active,596,Cleaned and Validated
amanda3421@upi,cust102990,Hdfc,Current,2024-06-07,Blocked,515,Cleaned and Validated
kenneth2084@upi,cust100533,Kotak,Current,2024-04-30,Active,553,Cleaned and Validated
karen8948@upi,cust103741,Icici,Savings,2025-03-05,Active,244,Cleaned and Validated
joseph4548@upi,cust102171,Hdfc,Current,2023-06-04,Active,884,Cleaned and Validated
daniel5423@upi,cust100038,Kotak,Current,2025-03-10,Active,239,Cleaned and Validated
eugene2059@upi,cust104003,Pnb,Savings,2023-08-06,Active,821,Cleaned and Validated
daniel8941@upi,cust104398,Sbi,Current,2022-11-22,Active,1078,Cleaned and Validated
cassandra7565@upi,cust109392,Icici,Current,2023-12-25,Active,680,Cleaned and Validated
ashley7090@upi,cust105453,Icici,Savings,2024-08-22,Active,439,Cleaned and Validated
anthony5095@upi,cust107763,Axis,Current,2024-05-08,Active,545,Cleaned and Validated
zachary3289@upi,cust105664,Icici,Credit_Card_Linked,2022-01-18,Active,1386,Cleaned and Validated
anthony4682@upi,cust107023,Pnb,Savings,2025-01-22,Active,286,Cleaned and Validated
jeffrey9033@upi,cust104279,Kotak,Current,2024-05-24,Active,529,Cleaned and Validated
jesse8328@upi,cust101712,Icici,Savings,2023-07-25,Active,833,Cleaned and Validated
joseph3392@upi,cust105823,Icici,Savings,2024-03-03,Active,611,Cleaned and Validated
shannon3111@upi,cust100981,Icici,Savings,2025-05-30,Active,158,Cleaned and Validated
daniel5684@upi,cust105350,Hdfc,Credit_Card_Linked,2025-06-21,Active,136,Cleaned and Validated
dillon3158@upi,cust102319,Sbi,Savings,2023-02-09,Active,999,Cleaned and Validated
cassidy4445@upi,cust103317,Axis,Current,2022-04-09,Active,1305,Cleaned and Validated
melissa5676@upi,cust103998,Sbi,Savings,2023-12-28,Active,677,Cleaned and Validated
rebecca1702@upi,cust107540,Axis,Current,2024-10-13,Active,387,Cleaned and Validated
leslie2330@upi,cust105805,Hdfc,Credit_Card_Linked,2025-07-24,Active,103,Cleaned and Validated
heather4912@upi,cust109455,Kotak,Current,2024-11-13,Active,356,Cleaned and Validated
courtney3960@upi,cust102864,Kotak,Savings,2022-09-19,Active,1142,Cleaned and Validated
adrian3293@upi,cust102941,Icici,Credit_Card_Linked,2025-01-25,Suspended,283,Cleaned and Validated
justin3627@upi,cust107588,Hdfc,Credit_Card_Linked,2024-11-23,Active,346,Cleaned and Validated
sydney5062@upi,cust108759,Pnb,Savings,2023-04-17,Active,932,Cleaned and Validated
richard4518@upi,cust109588,Pnb,Current,2025-06-24,Active,133,Cleaned and Validated
marc5644@upi,cust104403,Icici,Current,2024-06-17,Active,505,Cleaned and Validated
amy4831@upi,cust103525,Icici,Current,2025-02-05,Active,272,Cleaned and Validated
nicole7954@upi,cust100177,Pnb,Credit_Card_Linked,2025-03-24,Active,225,Cleaned and Validated
matthew1688@upi,cust108743,Icici,Credit_Card_Linked,2021-03-01,Blocked,1709,Cleaned and Validated
jeffrey7620@upi,cust101282,Icici,Credit_Card_Linked,2025-02-07,Active,270,Cleaned and Validated
seth6804@upi,cust107071,Kotak,Current,2024-01-04,Active,670,Cleaned and Validated
michelle2845@upi,cust105988,Hdfc,Current,2025-03-30,Active,219,Cleaned and Validated
brett8470@upi,cust109857,Pnb,Savings,2024-10-14,Active,386,Cleaned and Validated
michael4278@upi,cust109372,Axis,Savings,2020-12-28,Active,1772,Cleaned and Validated
marie3803@upi,cust105648,Hdfc,Current,2024-03-05,Active,609,Cleaned and Validated
william9214@upi,cust109683,Pnb,Credit_Card_Linked,2025-03-11,Active,238,Cleaned and Validated
robert5858@upi,cust106818,Hdfc,Credit_Card_Linked,2023-10-12,Active,754,Cleaned and Validated
michelle1637@upi,cust108523,Hdfc,Savings,2025-05-27,Active,161,Cleaned and Validated
kathleen6373@upi,cust102667,Hdfc,Savings,2025-05-28,Active,160,Cleaned and Validated
megan8429@upi,cust108884,Pnb,Credit_Card_Linked,2023-07-23,Active,835,Cleaned and Validated
stephanie5957@upi,cust103602,Pnb,Savings,2025-05-12,Active,176,Cleaned and Validated
joshua7344@upi,cust106682,Icici,Current,2024-10-12,Suspended,388,Cleaned and Validated
cindy2790@upi,cust100664,Axis,Savings,2023-03-11,Blocked,969,Cleaned and Validated
charles6898@upi,cust104708,Kotak,Current,2022-09-06,Active,1155,Cleaned and Validated
jeanne8832@upi,cust108898,Hdfc,Credit_Card_Linked,2025-07-26,Active,101,Cleaned and Validated
mr.7866@upi,cust109912,Axis,Savings,2024-06-25,Active,497,Cleaned and Validated
jeremy5049@upi,cust101231,Icici,Current,2025-03-30,Active,219,Cleaned and Validated
leah4500@upi,cust105257,Axis,Savings,2024-03-12,Active,602,Cleaned and Validated
