customer_id,full_name,mobile_number,age,valid_age,valid_gender,region,date_joined,is_business_user,risk_score,risk_check_flag,validation_status_flag,cleaning_status
cust108145,Pamela Nelson,3355951705,46,OK,Female,south,12-12-2020,FALSE,0.16,OK,OK,Cleaned and Validated
cust108146,Matthew Watson,6759251524,46,OK,Male,east,03-11-2021,FALSE,0.03,OK,OK,Cleaned and Validated
cust108147,Mrs. Molly Thompson,4847508545,32,OK,Female,west,18-01-2022,FALSE,0.25,OK,OK,Cleaned and Validated
cust108148,Kim Clark,Unavailable,42,OK,Male,north,12-08-2022,FALSE,0.16,OK,Needs Review,Cleaned and Validated
cust108149,Wendy Jordan,4787675750,70,OK,Female,west,31-08-2022,FALSE,0.44,OK,OK,Cleaned and Validated
cust108150,Sara Stephens,2058969485,64,OK,Female,north,02-12-2025,FALSE,0.33,OK,OK,Cleaned and Validated
cust108151,Laura Porter,2687846912,67,OK,Male,central,23-10-2021,FALSE,0.21,OK,OK,Cleaned and Validated
cust108152,Joe Adams,Unavailable,47,OK,Male,west,11-08-2020,FALSE,0.11,OK,Needs Review,Cleaned and Validated
cust108153,Janet White,1550308063,23,OK,Male,north,20-07-2023,FALSE,0.05,OK,OK,Cleaned and Validated
cust108154,Edward Fowler,6669782749,61,OK,Female,central,10-11-2024,FALSE,0.42,OK,OK,Cleaned and Validated
cust108155,Teresa Golden,8312469909,62,OK,Female,south,18-12-2021,FALSE,0.06,OK,OK,Cleaned and Validated
cust108156,Laura Robertson,4690393374,62,OK,Female,central,27-04-2025,FALSE,0.02,OK,OK,Cleaned and Validated
cust108157,Robin Hernandez,3313125509,61,OK,Male,west,10-11-2022,FALSE,0.18,OK,OK,Cleaned and Validated
cust108158,Cody Gardner,2261565099,67,OK,Female,central,16-06-2025,FALSE,0.12,OK,OK,Cleaned and Validated
cust108159,Mallory Dean,8846769821,24,OK,Female,west,24-04-2021,FALSE,0.24,OK,OK,Cleaned and Validated
cust108160,Barbara Zimmerman,5350919158,62,OK,Female,west,10-06-2020,FALSE,0.15,OK,OK,Cleaned and Validated
cust108161,Dustin Branch,6999314217,25,OK,Male,north,30-01-2025,FALSE,0.12,OK,OK,Cleaned and Validated
cust108162,April Watson,5201693663,34,OK,Male,east,29-01-2025,FALSE,0.17,OK,OK,Cleaned and Validated
cust108163,Jane Mcdaniel,Unavailable,43,OK,Male,central,01-01-2023,TRUE,0,OK,Needs Review,Cleaned and Validated
cust108164,Michele Wilson,8952079718,52,OK,Female,north,20-09-2022,FALSE,0.41,OK,OK,Cleaned and Validated
cust108165,Lisa Key,9446857313,24,OK,Female,north,22-05-2025,FALSE,0,OK,OK,Cleaned and Validated
cust108166,Danielle Ward,Unavailable,63,OK,Male,central,06-06-2022,FALSE,0.07,OK,Needs Review,Cleaned and Validated
cust108167,Jesse Brown,4338278754,41,OK,Female,east,13-09-2021,FALSE,0.27,OK,OK,Cleaned and Validated
cust108168,Taylor Smith,6012192256,33,OK,Male,south,15-09-2023,FALSE,0.54,OK,OK,Cleaned and Validated
cust108169,Sarah Armstrong,7460341626,43,OK,Male,central,30-12-2022,FALSE,0.25,OK,OK,Cleaned and Validated
cust108170,Joshua Lee,1981504874,25,OK,Female,south,25-07-2024,FALSE,0.33,OK,OK,Cleaned and Validated
cust108171,Bryan Johnson,2510987044,23,OK,Male,central,01-06-2025,FALSE,0.16,OK,OK,Cleaned and Validated
cust108172,Sarah Vega,7670293654,27,OK,Male,central,13-03-2021,TRUE,0.26,OK,OK,Cleaned and Validated
cust108173,Connie Baird,1225189712,66,OK,Male,north,16-04-2021,FALSE,0.49,OK,OK,Cleaned and Validated
cust108174,Michael Simpson,8548234058,33,OK,Female,south,25-02-2024,TRUE,0.15,OK,OK,Cleaned and Validated
cust108175,Cody Buck,Unavailable,20,OK,Male,central,12-02-2022,FALSE,0.4,OK,Needs Review,Cleaned and Validated
cust108176,Nathaniel Murray,3874293670,68,OK,Male,central,26-01-2022,FALSE,0.02,OK,OK,Cleaned and Validated
cust108177,Rebecca Olsen,1619833774,66,OK,Other,south,08-12-2023,FALSE,0.35,OK,OK,Cleaned and Validated
cust108178,Kevin Contreras,8866375581,40,OK,Female,east,16-12-2022,FALSE,0.24,OK,OK,Cleaned and Validated
cust108179,Kyle Kennedy,9907999823,18,OK,Female,west,29-05-2021,FALSE,0.07,OK,OK,Cleaned and Validated
cust108180,Timothy Curry,6207734680,56,OK,Female,west,07-02-2025,FALSE,0.1,OK,OK,Cleaned and Validated
cust108181,Casey Schroeder,2320905890,57,OK,Female,north,07-08-2023,FALSE,0.21,OK,OK,Cleaned and Validated
cust108182,Heather Kim,6264519037,46,OK,Female,north,29-07-2025,FALSE,0.2,OK,OK,Cleaned and Validated
cust108183,Jason Thomas,6984819078,68,OK,Female,east,25-08-2024,FALSE,0.27,OK,OK,Cleaned and Validated
cust108184,Julie Howard,8134539760,20,OK,Male,north,24-07-2021,FALSE,0.57,OK,OK,Cleaned and Validated
cust108185,Dale Rojas,5289249848,52,OK,Male,west,20-06-2022,TRUE,0.2,OK,OK,Cleaned and Validated
cust108186,Aaron Walker,8132214998,70,OK,Male,central,10-10-2023,FALSE,0.33,OK,OK,Cleaned and Validated
cust108187,Samantha Stephens,3107384801,47,OK,Female,east,25-04-2023,FALSE,0.34,OK,OK,Cleaned and Validated
cust108188,Mrs. Tammy Gutierrez,Unavailable,57,OK,Female,central,19-11-2020,FALSE,0.06,OK,Needs Review,Cleaned and Validated
cust108189,Patricia Williams,6471657091,49,OK,Female,south,12-04-2021,FALSE,0.13,OK,OK,Cleaned and Validated
cust108190,Troy Rosales,7145721120,44,OK,Male,west,08-07-2023,TRUE,0.36,OK,OK,Cleaned and Validated
cust108191,Heather Ross,9076960216,25,OK,Male,central,15-05-2022,FALSE,0.26,OK,OK,Cleaned and Validated
cust108192,Michael Yu,4829607186,52,OK,Male,east,04-07-2025,FALSE,0.12,OK,OK,Cleaned and Validated
cust108193,Michelle Ward,Unavailable,64,OK,Female,south,11-07-2023,FALSE,0.47,OK,Needs Review,Cleaned and Validated
cust108194,Rachel Evans,7311446852,32,OK,Female,central,30-06-2021,FALSE,0.14,OK,OK,Cleaned and Validated
cust108195,Michele Lowery,5902647020,26,OK,Female,central,02-07-2021,FALSE,0.16,OK,OK,Cleaned and Validated
cust108196,Michelle Wheeler Dvm,1720362674,31,OK,Female,north,06-08-2021,FALSE,0.39,OK,OK,Cleaned and Validated
cust108197,Erika Moreno,Unavailable,28,OK,Female,north,15-01-2022,FALSE,0.09,OK,Needs Review,Cleaned and Validated
cust108198,Jose Sherman,7591023293,19,OK,Male,south,25-09-2023,FALSE,0.21,OK,OK,Cleaned and Validated
cust108199,Samuel Wood,4972762032,54,OK,Male,central,25-01-2024,FALSE,0.13,OK,OK,Cleaned and Validated
cust108200,Mary Moreno,9181688826,50,OK,Male,south,01-02-2021,FALSE,0.28,OK,OK,Cleaned and Validated
cust108201,Caroline Robinson,7851468105,46,OK,Male,east,16-12-2024,FALSE,0.2,OK,OK,Cleaned and Validated
cust108202,Steven Wright,8743994879,30,OK,Male,central,12-01-2023,FALSE,0.37,OK,OK,Cleaned and Validated
cust108203,Valerie Manning,7372872657,29,OK,Male,central,21-11-2023,TRUE,0.1,OK,OK,Cleaned and Validated
cust108204,Stacie Williams Dvm,Unavailable,68,OK,Male,west,29-09-2023,FALSE,0,OK,Needs Review,Cleaned and Validated
cust108205,Mitchell Mendoza,1878243598,47,OK,Female,north,03-02-2021,FALSE,0.37,OK,OK,Cleaned and Validated
cust108206,Daniel Spencer,6944093128,36,OK,Female,south,17-09-2024,FALSE,0.26,OK,OK,Cleaned and Validated
cust108207,Heather Lucas,1930227545,30,OK,Male,south,16-02-2022,FALSE,0.12,OK,OK,Cleaned and Validated
cust108208,Cynthia Cruz,2380481522,30,OK,Female,west,14-08-2023,FALSE,0.12,OK,OK,Cleaned and Validated
cust108209,Travis Holt,5576155774,54,OK,Female,east,03-09-2023,TRUE,0.46,OK,OK,Cleaned and Validated
cust108210,Zachary Burns,9373447327,49,OK,Female,east,23-01-2025,FALSE,0.19,OK,OK,Cleaned and Validated
cust108211,Denise Taylor,7902359366,63,OK,Male,central,30-01-2025,FALSE,0.17,OK,OK,Cleaned and Validated
cust108212,Manuel Arroyo,4272705575,51,OK,Male,south,26-03-2024,TRUE,0,OK,OK,Cleaned and Validated
cust108213,James Larson,8623713992,46,OK,Female,central,05-11-2024,FALSE,0.46,OK,OK,Cleaned and Validated
cust108214,Ronald Martin,5270267145,18,OK,Male,east,29-10-2023,TRUE,0.02,OK,OK,Cleaned and Validated
cust108215,Jacob Stuart,7322505137,34,OK,Male,north,17-01-2025,FALSE,0.32,OK,OK,Cleaned and Validated
cust108216,Amanda Robinson,9618165769,41,OK,Male,central,07-01-2023,FALSE,0.4,OK,OK,Cleaned and Validated
cust108217,Melissa Mason,9566327260,60,OK,Male,south,29-11-2022,FALSE,0.12,OK,OK,Cleaned and Validated
cust108218,Travis Fuller,8757580028,30,OK,Male,south,16-12-2023,FALSE,0.41,OK,OK,Cleaned and Validated
cust108219,Charles Jimenez,9878959695,69,OK,Male,east,25-05-2024,FALSE,0.42,OK,OK,Cleaned and Validated
cust108220,Caitlin Parker,5849167695,58,OK,Female,east,02-01-2022,FALSE,0.3,OK,OK,Cleaned and Validated
cust108221,Lisa Howe,5360460829,36,OK,Female,west,26-10-2024,FALSE,0.08,OK,OK,Cleaned and Validated
cust108222,Luis Marshall,5766939433,38,OK,Female,south,27-09-2023,FALSE,0.28,OK,OK,Cleaned and Validated
cust108223,Janice Thomas,9672655467,47,OK,Male,west,05-08-2024,FALSE,0.17,OK,OK,Cleaned and Validated
cust108224,Matthew Marshall,8776517778,33,OK,Female,central,08-12-2023,FALSE,0.02,OK,OK,Cleaned and Validated
cust108225,Crystal Aguirre,Unavailable,34,OK,Female,west,27-01-2023,FALSE,0.28,OK,Needs Review,Cleaned and Validated
cust108226,Ronald Adams,1467813198,63,OK,Male,north,24-08-2024,FALSE,0,OK,OK,Cleaned and Validated
cust108227,Justin Buckley,Unavailable,55,OK,Female,north,30-04-2024,FALSE,0.14,OK,Needs Review,Cleaned and Validated
cust108228,Kimberly Kelley,3377709850,21,OK,Female,west,30-01-2024,FALSE,0.18,OK,OK,Cleaned and Validated
cust108229,Amanda Miller,1779631229,47,OK,Female,south,17-08-2020,FALSE,0.23,OK,OK,Cleaned and Validated
cust108230,Vickie Bowen,6022420273,66,OK,Female,north,02-11-2023,FALSE,0.01,OK,OK,Cleaned and Validated
cust108231,Cathy Rogers,7674782886,63,OK,Female,west,17-11-2023,FALSE,0.21,OK,OK,Cleaned and Validated
cust108232,Robert Davidson,1258737184,35,OK,Male,east,26-03-2023,FALSE,0.1,OK,OK,Cleaned and Validated
cust108233,Karen Sullivan,1894916191,64,OK,Male,east,07-02-2021,FALSE,0,OK,OK,Cleaned and Validated
cust108234,Nicholas Conner,1904732391,38,OK,Male,east,25-08-2023,TRUE,0.23,OK,OK,Cleaned and Validated
cust108235,Julia Gibson,Unavailable,60,OK,Male,west,20-12-2023,FALSE,0.19,OK,Needs Review,Cleaned and Validated
cust108236,Matthew Dixon,2583825258,40,OK,Male,central,12-08-2023,FALSE,0.07,OK,OK,Cleaned and Validated
cust108237,Aaron Robinson,7223576913,27,OK,Male,south,16-09-2020,FALSE,0.14,OK,OK,Cleaned and Validated
cust108238,Laura Simpson,5430689899,38,OK,Male,west,02-07-2023,FALSE,0.11,OK,OK,Cleaned and Validated
cust108239,Felicia Morris,5482370797,52,OK,Female,north,22-08-2021,FALSE,0.04,OK,OK,Cleaned and Validated
cust108240,William Glover,9440664142,23,OK,Female,west,06-04-2021,FALSE,0.25,OK,OK,Cleaned and Validated
cust108241,Trevor Martinez,7502511573,67,OK,Male,east,09-09-2023,FALSE,0.12,OK,OK,Cleaned and Validated
cust108242,Samantha Carson,2288967654,59,OK,Female,west,07-11-2024,FALSE,0.01,OK,OK,Cleaned and Validated
cust108243,Dana Jones,Unavailable,26,OK,Male,north,17-03-2025,TRUE,0.04,OK,Needs Review,Cleaned and Validated
cust108244,Robert Hutchinson,8664643650,29,OK,Female,south,15-09-2020,TRUE,0.11,OK,OK,Cleaned and Validated
cust108245,Ronald George,1041578886,53,OK,Female,central,09-03-2020,FALSE,0.1,OK,OK,Cleaned and Validated
cust108246,Heidi Walsh,Unavailable,24,OK,Female,east,13-09-2021,FALSE,0,OK,Needs Review,Cleaned and Validated
cust108247,Tammy Li,6485942782,70,OK,Female,west,30-12-2024,FALSE,0.28,OK,OK,Cleaned and Validated
cust108248,Jeremy Chen,9404613776,44,OK,Female,north,13-11-2020,FALSE,0.3,OK,OK,Cleaned and Validated
cust108249,Brandon Hodge,2918802922,55,OK,Female,east,12-12-2022,TRUE,0.34,OK,OK,Cleaned and Validated
cust108250,Christopher Allen,8987679203,48,OK,Male,central,26-05-2024,TRUE,0.06,OK,OK,Cleaned and Validated
cust108251,Jonathan Mccann,9081283727,51,OK,Male,south,10-01-2022,FALSE,0.25,OK,OK,Cleaned and Validated
cust108252,Ryan Allen,9881786769,52,OK,Male,south,06-08-2023,TRUE,0.13,OK,OK,Cleaned and Validated
cust108253,Paul Gardner,8477472309,41,OK,Male,east,07-01-2022,FALSE,0.24,OK,OK,Cleaned and Validated
cust108254,Erika Pearson,8065851485,56,OK,Male,central,18-08-2021,FALSE,0.24,OK,OK,Cleaned and Validated
cust108255,Adam Russell,3083452905,66,OK,Male,south,12-08-2021,FALSE,0.24,OK,OK,Cleaned and Validated
cust108256,Daniel Flores,1965073486,49,OK,Male,west,16-09-2023,FALSE,0.09,OK,OK,Cleaned and Validated
cust108257,Kenneth Hill,4182918509,67,OK,Female,south,22-04-2021,FALSE,0,OK,OK,Cleaned and Validated
cust108258,Justin Davis,3081061234,54,OK,Male,central,10-09-2020,FALSE,0.19,OK,OK,Cleaned and Validated
cust108259,Heidi Melton,9492965323,38,OK,Male,south,14-09-2022,FALSE,0.31,OK,OK,Cleaned and Validated
cust108260,James Flores,2586412706,63,OK,Female,south,28-02-2022,FALSE,0.38,OK,OK,Cleaned and Validated
cust108261,Cameron Marquez,2078793755,38,OK,Male,north,06-10-2022,FALSE,0.13,OK,OK,Cleaned and Validated
cust108262,Nicole Hill,Unavailable,39,OK,Male,north,15-03-2025,FALSE,0.25,OK,Needs Review,Cleaned and Validated
cust108263,Brandi Smith,Unavailable,54,OK,Male,east,07-07-2021,FALSE,0.3,OK,Needs Review,Cleaned and Validated
cust108264,Kevin Saunders,4359997913,68,OK,Male,north,12-05-2023,FALSE,0.25,OK,OK,Cleaned and Validated
cust108265,Kaitlyn Walker,5600588752,58,OK,Female,south,10-04-2024,FALSE,0.14,OK,OK,Cleaned and Validated
cust108266,Jennifer Garcia,9175331661,58,OK,Male,south,24-10-2021,FALSE,0.25,OK,OK,Cleaned and Validated
cust108267,Andrea Jensen,Unavailable,66,OK,Male,west,01-07-2022,FALSE,0.12,OK,Needs Review,Cleaned and Validated
cust108268,Katherine Escobar,9931836170,31,OK,Female,central,22-07-2021,FALSE,0.24,OK,OK,Cleaned and Validated
cust108269,Joan Weeks,4292116582,25,OK,Male,south,08-10-2023,FALSE,0,OK,OK,Cleaned and Validated
cust108270,Benjamin Lam,6926653841,43,OK,Male,north,27-07-2021,FALSE,0.24,OK,OK,Cleaned and Validated
cust108271,Justin Mccormick,2952231097,36,OK,Female,south,17-09-2023,FALSE,0.19,OK,OK,Cleaned and Validated
cust108272,Jennifer Deleon,5809373600,62,OK,Female,west,23-02-2021,FALSE,0,OK,OK,Cleaned and Validated
cust108273,Mark Drake,7220941856,26,OK,Male,north,16-07-2025,FALSE,0.32,OK,OK,Cleaned and Validated
cust108274,David Tran,6996102669,67,OK,Male,west,13-01-2022,FALSE,0.1,OK,OK,Cleaned and Validated
cust108275,Kimberly Schwartz,Unavailable,60,OK,Female,central,18-08-2022,FALSE,0.36,OK,Needs Review,Cleaned and Validated
cust108276,Jonathan Rogers,7214892627,62,OK,Male,north,14-09-2022,FALSE,0.3,OK,OK,Cleaned and Validated
cust108277,Ashley Strong,2545663234,27,OK,Female,west,01-03-2023,TRUE,0.15,OK,OK,Cleaned and Validated
cust108278,Lindsey Lambert,7220459101,24,OK,Male,east,26-01-2025,FALSE,0.24,OK,OK,Cleaned and Validated
cust108279,Darren Marks Jr.,2723259921,34,OK,Female,east,26-10-2023,FALSE,0.18,OK,OK,Cleaned and Validated
cust108280,Kristen Vaughn,1964285337,41,OK,Male,west,20-06-2023,FALSE,0.05,OK,OK,Cleaned and Validated
cust108281,George Mcintyre,2118481193,30,OK,Male,central,17-01-2022,FALSE,0.1,OK,OK,Cleaned and Validated
cust108282,Ryan Guzman,4864107838,40,OK,Male,central,26-08-2022,FALSE,0.29,OK,OK,Cleaned and Validated
cust108283,Michelle Wells,1054112864,27,OK,Female,north,26-10-2020,FALSE,0.25,OK,OK,Cleaned and Validated
cust108284,Elizabeth Evans,1978987027,47,OK,Male,north,21-10-2021,FALSE,0.19,OK,OK,Cleaned and Validated
cust108285,Anthony Erickson,9516932082,52,OK,Female,central,26-06-2023,FALSE,0.2,OK,OK,Cleaned and Validated
cust108286,Glenda Hicks,7676272342,18,OK,Male,north,03-03-2025,FALSE,0.12,OK,OK,Cleaned and Validated
cust108287,Jody Cooper,1414992016,21,OK,Female,west,13-08-2021,FALSE,0.09,OK,OK,Cleaned and Validated
cust108288,Rachel Lee,7852493435,69,OK,Male,west,02-01-2022,FALSE,0.24,OK,OK,Cleaned and Validated
cust108289,Timothy Kelley,1246038962,51,OK,Male,south,13-01-2021,FALSE,0.18,OK,OK,Cleaned and Validated
cust108290,Dustin Holmes,2813275158,45,OK,Female,west,28-06-2022,FALSE,0.26,OK,OK,Cleaned and Validated
cust108291,Dylan Higgins,3579896663,63,OK,Male,south,16-04-2023,TRUE,0.31,OK,OK,Cleaned and Validated
cust108292,Richard Tran,7400178431,53,OK,Male,south,08-09-2021,FALSE,0.12,OK,OK,Cleaned and Validated
cust108293,Raymond Hamilton,4973916753,18,OK,Female,central,14-05-2025,FALSE,0.18,OK,OK,Cleaned and Validated
cust108294,Justin Perry,6300458005,48,OK,Female,east,08-11-2021,FALSE,0.25,OK,OK,Cleaned and Validated
cust108295,Kathy Dickerson,9778406211,40,OK,Female,north,29-11-2024,FALSE,0.13,OK,OK,Cleaned and Validated
cust108296,Laura Wallace,2225746405,49,OK,Male,north,14-01-2023,FALSE,0.14,OK,OK,Cleaned and Validated
cust108297,Kyle Bryant,8416218697,68,OK,Male,north,01-08-2024,FALSE,0.24,OK,OK,Cleaned and Validated
cust108298,Samantha Gonzalez,1298041926,56,OK,Male,south,05-07-2025,FALSE,0.15,OK,OK,Cleaned and Validated
cust108299,Brianna Scott,1506836217,46,OK,Female,north,11-12-2023,FALSE,0.13,OK,OK,Cleaned and Validated
cust108300,Rebecca Jones,2453598501,68,OK,Male,north,26-12-2022,FALSE,0.13,OK,OK,Cleaned and Validated
cust108301,Melody Zuniga,5769374470,59,OK,Female,central,05-11-2023,FALSE,0.28,OK,OK,Cleaned and Validated
cust108302,Marissa Pruitt,9006836985,45,OK,Female,east,30-09-2020,FALSE,0.2,OK,OK,Cleaned and Validated
cust108303,Rodney Williams,7683379939,63,OK,Female,north,25-05-2022,FALSE,0.23,OK,OK,Cleaned and Validated
cust108304,Chris Perry,7600222574,28,OK,Female,west,31-08-2023,FALSE,0.05,OK,OK,Cleaned and Validated
cust108305,Becky Johnson,4877342192,35,OK,Male,west,07-11-2023,FALSE,0.31,OK,OK,Cleaned and Validated
cust108306,Ryan Chambers,Unavailable,65,OK,Male,south,05-10-2022,FALSE,0,OK,Needs Review,Cleaned and Validated
cust108307,Brian Walter,9538090152,41,OK,Female,central,07-11-2022,FALSE,0,OK,OK,Cleaned and Validated
cust108308,Greg Williams,Unavailable,53,OK,Female,north,20-03-2022,FALSE,0.32,OK,Needs Review,Cleaned and Validated
cust108309,Valerie Wilson,Unavailable,38,OK,Male,west,17-06-2023,FALSE,0.13,OK,Needs Review,Cleaned and Validated
cust108310,Matthew Ramos,8949872994,34,OK,Other,north,07-05-2024,FALSE,0.2,OK,OK,Cleaned and Validated
cust108311,Manuel Mckay,4058645313,64,OK,Male,east,11-01-2021,FALSE,0.29,OK,OK,Cleaned and Validated
cust108312,Logan Crawford,3678098749,66,OK,Female,south,01-10-2024,FALSE,0.39,OK,OK,Cleaned and Validated
cust108313,Lindsey Foster,5700376361,43,OK,Female,north,27-09-2023,TRUE,0,OK,OK,Cleaned and Validated
cust108314,Keith Ho,8912025152,45,OK,Male,east,02-03-2024,FALSE,0.23,OK,OK,Cleaned and Validated
cust108315,Catherine Wilson,5772707837,56,OK,Male,east,25-12-2021,FALSE,0.39,OK,OK,Cleaned and Validated
cust108316,Amy Jordan,2877556014,40,OK,Male,central,12-02-2022,FALSE,0.05,OK,OK,Cleaned and Validated
cust108317,Jeffrey Mullen,7894106451,33,OK,Female,central,08-11-2024,FALSE,0.19,OK,OK,Cleaned and Validated
cust108318,Shannon Anderson,5734441399,46,OK,Female,central,17-02-2024,FALSE,0.28,OK,OK,Cleaned and Validated
cust108319,Alexis Kane,3561449780,48,OK,Female,south,03-08-2025,FALSE,0.15,OK,OK,Cleaned and Validated
cust108320,Eric Little,Unavailable,24,OK,Male,north,23-07-2023,FALSE,0.2,OK,Needs Review,Cleaned and Validated
cust108321,Jennifer Torres,7271701467,61,OK,Female,north,04-01-2023,FALSE,0.15,OK,OK,Cleaned and Validated
cust108322,Vicki Mccarty,5938858781,69,OK,Female,south,18-08-2023,TRUE,0.14,OK,OK,Cleaned and Validated
cust108323,Lawrence Bass,4977862993,35,OK,Male,south,28-12-2023,TRUE,0.2,OK,OK,Cleaned and Validated
cust108324,Allen Andrews,Unavailable,20,OK,Female,south,17-10-2022,FALSE,0.31,OK,Needs Review,Cleaned and Validated
cust108325,Richard Thompson,1759169591,20,OK,Female,north,24-08-2021,FALSE,0.33,OK,OK,Cleaned and Validated
cust108326,Todd Solomon,7330608694,67,OK,Female,west,01-09-2022,TRUE,0.29,OK,OK,Cleaned and Validated
cust108327,Cynthia Mills,9513183352,64,OK,Male,north,07-04-2022,FALSE,0.23,OK,OK,Cleaned and Validated
cust108328,Michael Brown,6876398769,25,OK,Male,south,09-03-2024,FALSE,0.33,OK,OK,Cleaned and Validated
cust108329,Debra Thompson,6264211546,49,OK,Female,north,07-06-2023,FALSE,0.22,OK,OK,Cleaned and Validated
cust108330,Carlos Edwards,6577019066,56,OK,Female,north,08-06-2021,FALSE,0.26,OK,OK,Cleaned and Validated
cust108331,Amber Griffin,6186277449,31,OK,Male,central,05-05-2025,FALSE,0.15,OK,OK,Cleaned and Validated
cust108332,Gabrielle Brown,1209155531,35,OK,Male,west,14-10-2020,FALSE,0.36,OK,OK,Cleaned and Validated
cust108333,Taylor Ingram,9282153782,54,OK,Male,south,05-08-2025,FALSE,0.11,OK,OK,Cleaned and Validated
cust108334,Timothy Knight,2576771216,55,OK,Female,north,07-04-2025,FALSE,0.28,OK,OK,Cleaned and Validated
cust108335,Robert Winters,7448020686,27,OK,Female,south,13-02-2021,FALSE,0.19,OK,OK,Cleaned and Validated
cust108336,Jesse Jordan,8163809546,51,OK,Female,south,15-05-2024,FALSE,0.34,OK,OK,Cleaned and Validated
cust108337,James Gonzales,9263050704,19,OK,Male,central,24-08-2023,FALSE,0.19,OK,OK,Cleaned and Validated
cust108338,Bryan Hatfield,4250737767,58,OK,Male,west,25-01-2025,FALSE,0.31,OK,OK,Cleaned and Validated
cust108339,Chelsea Jimenez,7388568546,35,OK,Male,west,02-04-2023,FALSE,0.07,OK,OK,Cleaned and Validated
cust108340,Tiffany Williams,Unavailable,61,OK,Female,central,05-01-2023,FALSE,0.22,OK,Needs Review,Cleaned and Validated
cust108341,Cassandra Carlson,3252102703,29,OK,Female,central,28-02-2025,FALSE,0.22,OK,OK,Cleaned and Validated
cust108342,Omar Hughes,4410869145,26,OK,Male,south,27-05-2023,FALSE,0.12,OK,OK,Cleaned and Validated
cust108343,Ann Smith,8069648283,22,OK,Female,central,03-04-2023,TRUE,0,OK,OK,Cleaned and Validated
cust108344,Ashley Price,7511185239,64,OK,Female,central,26-09-2021,FALSE,0.49,OK,OK,Cleaned and Validated
cust108345,Donald Brown,Unavailable,48,OK,Female,east,14-03-2022,FALSE,0.22,OK,Needs Review,Cleaned and Validated
cust108346,Jill Harris,9429251896,29,OK,Male,south,15-10-2024,FALSE,0.08,OK,OK,Cleaned and Validated
cust108347,Matthew Dennis,6382419347,36,OK,Female,north,23-08-2022,FALSE,0.07,OK,OK,Cleaned and Validated
cust108348,Cynthia Reed,3168912951,51,OK,Male,south,12-07-2023,FALSE,0,OK,OK,Cleaned and Validated
cust108349,Brenda Davis,9533127172,54,OK,Male,west,03-01-2021,FALSE,0.23,OK,OK,Cleaned and Validated
cust108350,Mitchell Pruitt,7493563876,29,OK,Female,east,19-10-2023,FALSE,0.04,OK,OK,Cleaned and Validated
cust108351,Theresa Mann,4425586678,62,OK,Male,south,16-11-2024,TRUE,0.22,OK,OK,Cleaned and Validated
cust108352,Jose Carlson,5099012666,28,OK,Male,south,02-03-2025,FALSE,0.2,OK,OK,Cleaned and Validated
cust108353,Ms. Kimberly Hanson,5631484647,44,OK,Female,central,16-02-2025,TRUE,0.15,OK,OK,Cleaned and Validated
cust108354,Samantha Clements,1799575338,18,OK,Male,east,10-06-2021,FALSE,0.19,OK,OK,Cleaned and Validated
cust108355,Deborah Hickman,6349611866,64,OK,Female,north,07-10-2022,FALSE,0.12,OK,OK,Cleaned and Validated
cust108356,Joshua Vaughn,Unavailable,43,OK,Female,north,04-05-2023,FALSE,0.09,OK,Needs Review,Cleaned and Validated
cust108357,Anita Garrison,8367278930,35,OK,Male,north,13-09-2021,FALSE,0.12,OK,OK,Cleaned and Validated
cust108358,Amanda Garcia,1796455216,64,OK,Female,central,21-02-2025,FALSE,0.04,OK,OK,Cleaned and Validated
cust108359,Rhonda Turner,5917857697,55,OK,Male,central,27-07-2021,FALSE,0.16,OK,OK,Cleaned and Validated
cust108360,Thomas Espinoza,7589622226,49,OK,Male,west,19-06-2025,FALSE,0.07,OK,OK,Cleaned and Validated
cust108361,James Thomas,3820492268,51,OK,Female,west,21-04-2022,FALSE,0.23,OK,OK,Cleaned and Validated
cust108362,Mario Keller,2389969509,57,OK,Female,north,05-04-2025,FALSE,0.03,OK,OK,Cleaned and Validated
cust108363,Mrs. Kathleen Hoffman,2078992873,47,OK,Male,east,20-06-2024,FALSE,0.13,OK,OK,Cleaned and Validated
cust108364,Jill Morgan,3199529992,39,OK,Female,west,22-12-2020,FALSE,0.27,OK,OK,Cleaned and Validated
cust108365,Roger Carter,9994146583,60,OK,Female,central,06-11-2025,FALSE,0.31,OK,OK,Cleaned and Validated
cust108366,Amy Young,4273841414,67,OK,Male,east,07-04-2025,FALSE,0.02,OK,OK,Cleaned and Validated
cust108367,Lauren Shaw,Unavailable,66,OK,Male,central,26-01-2021,FALSE,0.34,OK,Needs Review,Cleaned and Validated
cust108368,Ray Wade,8376112786,27,OK,Female,central,30-05-2022,FALSE,0.23,OK,OK,Cleaned and Validated
cust108369,Lisa Taylor,8141978435,65,OK,Female,south,30-01-2024,FALSE,0.46,OK,OK,Cleaned and Validated
cust108370,Ashley Good,8635785310,70,OK,Male,central,15-06-2023,FALSE,0.16,OK,OK,Cleaned and Validated
cust108371,James Jones,Unavailable,29,OK,Female,west,02-08-2023,FALSE,0.31,OK,Needs Review,Cleaned and Validated
cust108372,Timothy Jackson,2633029286,25,OK,Female,north,14-10-2024,FALSE,0.25,OK,OK,Cleaned and Validated
